,tic,date,close,open,high,low,volume,macd,rsi_30,cci_30,dx_30,kdjk,open_2_sma,boll,close_10.0_le_5_c,wr_10,dma,trix,turbulence
14,VNM,2009-01-22,4.76,4.76,4.818,4.76,98530,-0.016114847479624217,51.855482496234615,-42.22722883810747,24.234214958808263,24.906535247044136,7.083000000000002,7.219200000000001,5.0,59.718309859154786,-0.04259999999999842,-0.038607454305453974,0.0
15,FPT,2009-01-23,7.206,7.133,7.275,7.133,98740,-0.013342387225232955,51.855482496234615,-8.62719206106304,30.736421896335802,33.32950303019324,7.098000000000002,7.218375000000001,5.0,49.824561403508554,-0.04177499999999856,-0.04307241730399477,0.0
15,HPG,2009-01-23,1.881,1.851,1.887,1.851,47300,-0.013342387225232955,51.855482496234615,-8.62719206106304,30.736421896335802,33.32950303019324,7.098000000000002,7.218375000000001,5.0,49.824561403508554,-0.04177499999999856,-0.04307241730399477,0.0
15,REE,2009-01-23,5.071,5.002,5.139,5.002,170230,-0.013342387225232955,51.855482496234615,-8.62719206106304,30.736421896335802,33.32950303019324,7.098000000000002,7.218375000000001,5.0,49.824561403508554,-0.04177499999999856,-0.04307241730399477,0.0
15,SBT,2009-01-23,3.153,3.111,3.194,3.111,10460,-0.013342387225232955,51.855482496234615,-8.62719206106304,30.736421896335802,33.32950303019324,7.098000000000002,7.218375000000001,5.0,49.824561403508554,-0.04177499999999856,-0.04307241730399477,0.0
15,SSI,2009-01-23,6.231,6.185,6.231,6.163,244400,-0.013342387225232955,51.855482496234615,-8.62719206106304,30.736421896335802,33.32950303019324,7.098000000000002,7.218375000000001,5.0,49.824561403508554,-0.04177499999999856,-0.04307241730399477,0.0
15,STB,2009-01-23,6.735,6.696,6.735,6.656,580430,-0.013342387225232955,51.855482496234615,-8.62719206106304,30.736421896335802,33.32950303019324,7.098000000000002,7.218375000000001,5.0,49.824561403508554,-0.04177499999999856,-0.04307241730399477,0.0
15,VIC,2009-01-23,5.1,5.034,5.1,5.034,5870,-0.013342387225232955,51.855482496234615,-8.62719206106304,30.736421896335802,33.32950303019324,7.098000000000002,7.218375000000001,5.0,49.824561403508554,-0.04177499999999856,-0.04307241730399477,0.0
15,VNM,2009-01-23,4.76,4.76,4.789,4.76,52620,-0.013342387225232955,51.855482496234615,-8.62719206106304,30.736421896335802,33.32950303019324,7.098000000000002,7.218375000000001,5.0,49.824561403508554,-0.04177499999999856,-0.04307241730399477,0.0
16,FPT,2009-02-02,6.917,7.119,7.133,6.917,234860,-0.02894705724760982,40.8630560658238,-157.71553670150774,1.5680008528537996,22.21966868679549,7.126000000000003,7.20064705882353,5.0,100.0,-0.052947058823527904,-0.06136253786480161,0.0
16,HPG,2009-02-02,1.833,1.874,1.881,1.819,177770,-0.02894705724760982,40.8630560658238,-157.71553670150774,1.5680008528537996,22.21966868679549,7.126000000000003,7.20064705882353,5.0,100.0,-0.052947058823527904,-0.06136253786480161,0.0
16,REE,2009-02-02,4.844,4.978,5.002,4.844,195440,-0.02894705724760982,40.8630560658238,-157.71553670150774,1.5680008528537996,22.21966868679549,7.126000000000003,7.20064705882353,5.0,100.0,-0.052947058823527904,-0.06136253786480161,0.0
16,SBT,2009-02-02,3.027,3.153,3.153,3.027,11660,-0.02894705724760982,40.8630560658238,-157.71553670150774,1.5680008528537996,22.21966868679549,7.126000000000003,7.20064705882353,5.0,100.0,-0.052947058823527904,-0.06136253786480161,0.0
16,SSI,2009-02-02,6.08,6.251,6.251,5.978,303630,-0.02894705724760982,40.8630560658238,-157.71553670150774,1.5680008528537996,22.21966868679549,7.126000000000003,7.20064705882353,5.0,100.0,-0.052947058823527904,-0.06136253786480161,0.0
16,STB,2009-02-02,6.585,6.735,6.735,6.585,264340,-0.02894705724760982,40.8630560658238,-157.71553670150774,1.5680008528537996,22.21966868679549,7.126000000000003,7.20064705882353,5.0,100.0,-0.052947058823527904,-0.06136253786480161,0.0
16,VIC,2009-02-02,5.164,5.227,5.227,5.164,1100,-0.02894705724760982,40.8630560658238,-157.71553670150774,1.5680008528537996,22.21966868679549,7.126000000000003,7.20064705882353,5.0,100.0,-0.052947058823527904,-0.06136253786480161,0.0
16,VNM,2009-02-02,4.76,4.76,4.789,4.76,26960,-0.02894705724760982,40.8630560658238,-157.71553670150774,1.5680008528537996,22.21966868679549,7.126000000000003,7.20064705882353,5.0,100.0,-0.052947058823527904,-0.06136253786480161,0.0
17,FPT,2009-02-03,6.65,6.718,6.732,6.65,356020,-0.057376664709749114,33.978976824246445,-294.96751459090416,21.55740996857707,14.81311245786366,6.918500000000003,7.170055555555556,5.0,100.0,-0.06925555555555363,-0.10118267175852709,0.0
17,HPG,2009-02-03,1.796,1.819,1.819,1.79,225590,-0.057376664709749114,33.978976824246445,-294.96751459090416,21.55740996857707,14.81311245786366,6.918500000000003,7.170055555555556,5.0,100.0,-0.06925555555555363,-0.10118267175852709,0.0
17,REE,2009-02-03,4.658,4.724,4.75,4.632,350470,-0.057376664709749114,33.978976824246445,-294.96751459090416,21.55740996857707,14.81311245786366,6.918500000000003,7.170055555555556,5.0,100.0,-0.06925555555555363,-0.10118267175852709,0.0
17,SBT,2009-02-03,2.939,2.985,3.027,2.896,84130,-0.057376664709749114,33.978976824246445,-294.96751459090416,21.55740996857707,14.81311245786366,6.918500000000003,7.170055555555556,5.0,100.0,-0.06925555555555363,-0.10118267175852709,0.0
17,SSI,2009-02-03,5.785,5.933,5.933,5.785,584050,-0.057376664709749114,33.978976824246445,-294.96751459090416,21.55740996857707,14.81311245786366,6.918500000000003,7.170055555555556,5.0,100.0,-0.06925555555555363,-0.10118267175852709,0.0
17,STB,2009-02-03,6.349,6.506,6.546,6.309,618720,-0.057376664709749114,33.978976824246445,-294.96751459090416,21.55740996857707,14.81311245786366,6.918500000000003,7.170055555555556,5.0,100.0,-0.06925555555555363,-0.10118267175852709,0.0
17,VIC,2009-02-03,4.971,4.94,5.1,4.94,71750,-0.057376664709749114,33.978976824246445,-294.96751459090416,21.55740996857707,14.81311245786366,6.918500000000003,7.170055555555556,5.0,100.0,-0.06925555555555363,-0.10118267175852709,0.0
17,VNM,2009-02-03,4.556,4.73,4.73,4.556,106450,-0.057376664709749114,33.978976824246445,-294.96751459090416,21.55740996857707,14.81311245786366,6.918500000000003,7.170055555555556,5.0,100.0,-0.06925555555555363,-0.10118267175852709,0.0
18,FPT,2009-02-04,6.776,6.664,6.834,6.65,202740,-0.07044445308737668,38.99610421396214,-206.38861351761747,11.216595304500485,16.595408305242408,6.6910000000000025,7.149315789473685,5.0,79.84000000000009,-0.0984157894736839,-0.14237637678287876,0.0
18,HPG,2009-02-04,1.735,1.753,1.808,1.716,299130,-0.07044445308737668,38.99610421396214,-206.38861351761747,11.216595304500485,16.595408305242408,6.6910000000000025,7.149315789473685,5.0,79.84000000000009,-0.0984157894736839,-0.14237637678287876,0.0
18,REE,2009-02-04,4.701,4.724,4.793,4.608,146770,-0.07044445308737668,38.99610421396214,-206.38861351761747,11.216595304500485,16.595408305242408,6.6910000000000025,7.149315789473685,5.0,79.84000000000009,-0.0984157894736839,-0.14237637678287876,0.0
18,SBT,2009-02-04,2.854,2.896,2.985,2.854,12560,-0.07044445308737668,38.99610421396214,-206.38861351761747,11.216595304500485,16.595408305242408,6.6910000000000025,7.149315789473685,5.0,79.84000000000009,-0.0984157894736839,-0.14237637678287876,0.0
18,SSI,2009-02-04,5.827,5.785,5.933,5.765,325050,-0.07044445308737668,38.99610421396214,-206.38861351761747,11.216595304500485,16.595408305242408,6.6910000000000025,7.149315789473685,5.0,79.84000000000009,-0.0984157894736839,-0.14237637678287876,0.0
18,STB,2009-02-04,6.388,6.388,6.506,6.309,528030,-0.07044445308737668,38.99610421396214,-206.38861351761747,11.216595304500485,16.595408305242408,6.6910000000000025,7.149315789473685,5.0,79.84000000000009,-0.0984157894736839,-0.14237637678287876,0.0
18,VIC,2009-02-04,4.75,4.908,4.94,4.75,10540,-0.07044445308737668,38.99610421396214,-206.38861351761747,11.216595304500485,16.595408305242408,6.6910000000000025,7.149315789473685,5.0,79.84000000000009,-0.0984157894736839,-0.14237637678287876,0.0
18,VNM,2009-02-04,4.556,4.556,4.614,4.556,33820,-0.07044445308737668,38.99610421396214,-206.38861351761747,11.216595304500485,16.595408305242408,6.6910000000000025,7.149315789473685,5.0,79.84000000000009,-0.0984157894736839,-0.14237637678287876,0.0
19,FPT,2009-02-05,6.634,6.776,6.776,6.607,212960,-0.08892252163780956,35.82238547114686,-202.81876402324025,14.49452198694173,12.410910926049835,6.720000000000002,7.12355,5.0,95.9580838323353,-0.12254999999999772,-0.18881368706409074,0.0
19,HPG,2009-02-05,1.667,1.71,1.716,1.661,258840,-0.08892252163780956,35.82238547114686,-202.81876402324025,14.49452198694173,12.410910926049835,6.720000000000002,7.12355,5.0,95.9580838323353,-0.12254999999999772,-0.18881368706409074,0.0
19,REE,2009-02-05,4.608,4.701,4.701,4.589,398480,-0.08892252163780956,35.82238547114686,-202.81876402324025,14.49452198694173,12.410910926049835,6.720000000000002,7.12355,5.0,95.9580838323353,-0.12254999999999772,-0.18881368706409074,0.0
19,SBT,2009-02-05,2.771,2.854,2.854,2.728,64310,-0.08892252163780956,35.82238547114686,-202.81876402324025,14.49452198694173,12.410910926049835,6.720000000000002,7.12355,5.0,95.9580838323353,-0.12254999999999772,-0.18881368706409074,0.0
19,SSI,2009-02-05,5.574,5.827,5.827,5.553,501280,-0.08892252163780956,35.82238547114686,-202.81876402324025,14.49452198694173,12.410910926049835,6.720000000000002,7.12355,5.0,95.9580838323353,-0.12254999999999772,-0.18881368706409074,0.0
19,STB,2009-02-05,6.238,6.349,6.349,6.238,585370,-0.08892252163780956,35.82238547114686,-202.81876402324025,14.49452198694173,12.410910926049835,6.720000000000002,7.12355,5.0,95.9580838323353,-0.12254999999999772,-0.18881368706409074,0.0
19,VIC,2009-02-05,4.526,4.715,4.715,4.526,25700,-0.08892252163780956,35.82238547114686,-202.81876402324025,14.49452198694173,12.410910926049835,6.720000000000002,7.12355,5.0,95.9580838323353,-0.12254999999999772,-0.18881368706409074,0.0
19,VNM,2009-02-05,4.501,4.556,4.556,4.469,74900,-0.08892252163780956,35.82238547114686,-202.81876402324025,14.49452198694173,12.410910926049835,6.720000000000002,7.12355,5.0,95.9580838323353,-0.12254999999999772,-0.18881368706409074,0.0
20,FPT,2009-02-06,6.776,6.705,6.776,6.619,133360,-0.0927387884771198,40.80603933086217,-154.03548941041913,14.49452198694173,16.707074349901465,6.740500000000002,7.105700000000001,5.0,74.70059880239528,-0.14900000000000002,-0.2264169549922519,0.0
20,HPG,2009-02-06,1.698,1.685,1.698,1.667,252900,-0.0927387884771198,40.80603933086217,-154.03548941041913,14.49452198694173,16.707074349901465,6.740500000000002,7.105700000000001,5.0,74.70059880239528,-0.14900000000000002,-0.2264169549922519,0.0
20,REE,2009-02-06,4.793,4.701,4.793,4.608,290920,-0.0927387884771198,40.80603933086217,-154.03548941041913,14.49452198694173,16.707074349901465,6.740500000000002,7.105700000000001,5.0,74.70059880239528,-0.14900000000000002,-0.2264169549922519,0.0
20,SBT,2009-02-06,2.814,2.771,2.896,2.728,44700,-0.0927387884771198,40.80603933086217,-154.03548941041913,14.49452198694173,16.707074349901465,6.740500000000002,7.105700000000001,5.0,74.70059880239528,-0.14900000000000002,-0.2264169549922519,0.0
20,SSI,2009-02-06,5.847,5.614,5.847,5.528,344450,-0.0927387884771198,40.80603933086217,-154.03548941041913,14.49452198694173,16.707074349901465,6.740500000000002,7.105700000000001,5.0,74.70059880239528,-0.14900000000000002,-0.2264169549922519,0.0
20,STB,2009-02-06,6.238,6.199,6.278,6.12,1215630,-0.0927387884771198,40.80603933086217,-154.03548941041913,14.49452198694173,16.707074349901465,6.740500000000002,7.105700000000001,5.0,74.70059880239528,-0.14900000000000002,-0.2264169549922519,0.0
20,VIC,2009-02-06,4.526,4.715,4.715,4.463,16510,-0.0927387884771198,40.80603933086217,-154.03548941041913,14.49452198694173,16.707074349901465,6.740500000000002,7.105700000000001,5.0,74.70059880239528,-0.14900000000000002,-0.2264169549922519,0.0
20,VNM,2009-02-06,4.702,4.644,4.702,4.587,130120,-0.0927387884771198,40.80603933086217,-154.03548941041913,14.49452198694173,16.707074349901465,6.740500000000002,7.105700000000001,5.0,74.70059880239528,-0.14900000000000002,-0.2264169549922519,0.0
21,FPT,2009-02-09,7.033,6.776,7.033,6.776,147690,-0.07734976197402865,48.31978737411109,-60.73531335863013,8.561678709775968,32.3955345965411,6.740500000000003,7.100699999999999,5.0,36.22754491017963,-0.1629363636363621,-0.2414081321233284,0.0
21,HPG,2009-02-09,1.778,1.771,1.778,1.735,285260,-0.07734976197402865,48.31978737411109,-60.73531335863013,8.561678709775968,32.3955345965411,6.740500000000003,7.100699999999999,5.0,36.22754491017963,-0.1629363636363621,-0.2414081321233284,0.0
21,REE,2009-02-09,4.978,4.844,4.978,4.818,274360,-0.07734976197402865,48.31978737411109,-60.73531335863013,8.561678709775968,32.3955345965411,6.740500000000003,7.100699999999999,5.0,36.22754491017963,-0.1629363636363621,-0.2414081321233284,0.0
21,SBT,2009-02-09,2.896,2.896,2.896,2.854,16710,-0.07734976197402865,48.31978737411109,-60.73531335863013,8.561678709775968,32.3955345965411,6.740500000000003,7.100699999999999,5.0,36.22754491017963,-0.1629363636363621,-0.2414081321233284,0.0
21,SSI,2009-02-09,5.998,5.892,6.038,5.847,379670,-0.07734976197402865,48.31978737411109,-60.73531335863013,8.561678709775968,32.3955345965411,6.740500000000003,7.100699999999999,5.0,36.22754491017963,-0.1629363636363621,-0.2414081321233284,0.0
21,STB,2009-02-09,6.428,6.349,6.428,6.278,559770,-0.07734976197402865,48.31978737411109,-60.73531335863013,8.561678709775968,32.3955345965411,6.740500000000003,7.100699999999999,5.0,36.22754491017963,-0.1629363636363621,-0.2414081321233284,0.0
21,VIC,2009-02-09,4.59,4.463,4.715,4.463,9870,-0.07734976197402865,48.31978737411109,-60.73531335863013,8.561678709775968,32.3955345965411,6.740500000000003,7.100699999999999,5.0,36.22754491017963,-0.1629363636363621,-0.2414081321233284,0.0
21,VNM,2009-02-09,4.702,4.76,4.76,4.675,48630,-0.07734976197402865,48.31978737411109,-60.73531335863013,8.561678709775968,32.3955345965411,6.740500000000003,7.100699999999999,5.0,36.22754491017963,-0.1629363636363621,-0.2414081321233284,0.0
22,FPT,2009-02-10,6.847,6.776,6.949,6.776,100540,-0.07713431304497753,44.12626050015224,-88.75088255212627,8.56167870977597,33.57307096855236,6.7760000000000025,7.075649999999999,5.0,64.07185628742512,-0.17897826086956492,-0.25134702688293065,0.0
22,HPG,2009-02-10,1.826,1.771,1.863,1.753,424390,-0.07713431304497753,44.12626050015224,-88.75088255212627,8.56167870977597,33.57307096855236,6.7760000000000025,7.075649999999999,5.0,64.07185628742512,-0.17897826086956492,-0.25134702688293065,0.0
22,REE,2009-02-10,4.75,4.75,4.75,4.75,200110,-0.07713431304497753,44.12626050015224,-88.75088255212627,8.56167870977597,33.57307096855236,6.7760000000000025,7.075649999999999,5.0,64.07185628742512,-0.17897826086956492,-0.25134702688293065,0.0
22,SBT,2009-02-10,2.854,2.814,2.939,2.771,48710,-0.07713431304497753,44.12626050015224,-88.75088255212627,8.56167870977597,33.57307096855236,6.7760000000000025,7.075649999999999,5.0,64.07185628742512,-0.17897826086956492,-0.25134702688293065,0.0
22,SSI,2009-02-10,5.827,5.765,5.873,5.765,240420,-0.07713431304497753,44.12626050015224,-88.75088255212627,8.56167870977597,33.57307096855236,6.7760000000000025,7.075649999999999,5.0,64.07185628742512,-0.17897826086956492,-0.25134702688293065,0.0
22,STB,2009-02-10,6.238,6.278,6.309,6.238,488550,-0.07713431304497753,44.12626050015224,-88.75088255212627,8.56167870977597,33.57307096855236,6.7760000000000025,7.075649999999999,5.0,64.07185628742512,-0.17897826086956492,-0.25134702688293065,0.0
22,VIC,2009-02-10,4.494,4.463,4.526,4.463,1760,-0.07713431304497753,44.12626050015224,-88.75088255212627,8.56167870977597,33.57307096855236,6.7760000000000025,7.075649999999999,5.0,64.07185628742512,-0.17897826086956492,-0.25134702688293065,0.0
22,VNM,2009-02-10,4.587,4.702,4.702,4.528,17680,-0.07713431304497753,44.12626050015224,-88.75088255212627,8.56167870977597,33.57307096855236,6.7760000000000025,7.075649999999999,5.0,64.07185628742512,-0.17897826086956492,-0.25134702688293065,0.0
23,FPT,2009-02-11,6.718,6.749,6.749,6.705,327510,-0.08492489613097387,41.53972717257616,-124.49130413361738,2.0728558451376333,27.920969468056846,6.762500000000003,7.033549999999998,5.0,83.38323353293417,-0.20057499999999973,-0.2636549364855767,0.0
23,HPG,2009-02-11,1.815,1.778,1.845,1.778,149060,-0.08492489613097387,41.53972717257616,-124.49130413361738,2.0728558451376333,27.920969468056846,6.762500000000003,7.033549999999998,5.0,83.38323353293417,-0.20057499999999973,-0.2636549364855767,0.0
23,REE,2009-02-11,4.518,4.518,4.518,4.518,27660,-0.08492489613097387,41.53972717257616,-124.49130413361738,2.0728558451376333,27.920969468056846,6.762500000000003,7.033549999999998,5.0,83.38323353293417,-0.20057499999999973,-0.2636549364855767,0.0
23,SBT,2009-02-11,2.728,2.771,2.771,2.728,63740,-0.08492489613097387,41.53972717257616,-124.49130413361738,2.0728558451376333,27.920969468056846,6.762500000000003,7.033549999999998,5.0,83.38323353293417,-0.20057499999999973,-0.2636549364855767,0.0
23,SSI,2009-02-11,5.66,5.614,5.7,5.614,295730,-0.08492489613097387,41.53972717257616,-124.49130413361738,2.0728558451376333,27.920969468056846,6.762500000000003,7.033549999999998,5.0,83.38323353293417,-0.20057499999999973,-0.2636549364855767,0.0
23,STB,2009-02-11,6.16,6.12,6.199,6.08,578920,-0.08492489613097387,41.53972717257616,-124.49130413361738,2.0728558451376333,27.920969468056846,6.762500000000003,7.033549999999998,5.0,83.38323353293417,-0.20057499999999973,-0.2636549364855767,0.0
23,VIC,2009-02-11,4.27,4.397,4.397,4.27,24360,-0.08492489613097387,41.53972717257616,-124.49130413361738,2.0728558451376333,27.920969468056846,6.762500000000003,7.033549999999998,5.0,83.38323353293417,-0.20057499999999973,-0.2636549364855767,0.0
23,VNM,2009-02-11,4.587,4.528,4.587,4.528,57880,-0.08492489613097387,41.53972717257616,-124.49130413361738,2.0728558451376333,27.920969468056846,6.762500000000003,7.033549999999998,5.0,83.38323353293417,-0.20057499999999973,-0.2636549364855767,0.0
24,FPT,2009-02-12,6.705,6.718,6.762,6.664,225260,-0.09088813772354509,41.28742808309264,-117.21128928846414,1.5592095927737464,24.824372547779333,6.733500000000003,7.0013999999999985,5.0,85.32934131736529,-0.23580000000000023,-0.2762867322815814,0.0
24,HPG,2009-02-12,1.815,1.833,1.851,1.808,101770,-0.09088813772354509,41.28742808309264,-117.21128928846414,1.5592095927737464,24.824372547779333,6.733500000000003,7.0013999999999985,5.0,85.32934131736529,-0.23580000000000023,-0.2762867322815814,0.0
24,REE,2009-02-12,4.312,4.379,4.54,4.312,1249870,-0.09088813772354509,41.28742808309264,-117.21128928846414,1.5592095927737464,24.824372547779333,6.733500000000003,7.0013999999999985,5.0,85.32934131736529,-0.23580000000000023,-0.2762867322815814,0.0
24,SBT,2009-02-12,2.728,2.687,2.771,2.687,52790,-0.09088813772354509,41.28742808309264,-117.21128928846414,1.5592095927737464,24.824372547779333,6.733500000000003,7.0013999999999985,5.0,85.32934131736529,-0.23580000000000023,-0.2762867322815814,0.0
24,SSI,2009-02-12,5.66,5.66,5.785,5.614,289970,-0.09088813772354509,41.28742808309264,-117.21128928846414,1.5592095927737464,24.824372547779333,6.733500000000003,7.0013999999999985,5.0,85.32934131736529,-0.23580000000000023,-0.2762867322815814,0.0
24,STB,2009-02-12,6.12,6.16,6.238,6.12,477560,-0.09088813772354509,41.28742808309264,-117.21128928846414,1.5592095927737464,24.824372547779333,6.733500000000003,7.0013999999999985,5.0,85.32934131736529,-0.23580000000000023,-0.2762867322815814,0.0
